date,sku_id,product_name,category,vendor,warehouse_location,sales_channel,units_sold,stock_level,reorder_point,supplier_lead_time_days,unit_cost,unit_price,revenue,on_promotion,discount_pct,temperature_c,customer_rating
2025-05-10,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,14.0,125.0,45,12,73.66,161.49,2260.86,False,0.0,28.0,4.2
2025-04-27,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,32.0,155.0,74,6,33.5,57.73,1847.36,False,0.0,12.7,4.2
2025-04-23,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,82.0,98.0,87,9,71.61,120.54,9884.28,False,0.0,16.4,4.0
2025-10-04,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,68.0,132.0,87,9,71.61,120.54,8196.72,False,0.0,29.7,5.0
2025-10-24,SKU105,Sunglasses,Accessories,Vendor A,North,Online,22.0,144.0,59,3,85.64,143.16,3149.52,False,0.0,17.5,4.3
2025-07-27,SKU112,Hoodie,Apparel,Vendor B,South,Online,72.0,101.0,73,11,65.48,148.54,10694.88,False,0.0,30.4,3.9
2025-07-02,SKU102,Running Shoes,Footwear,Vendor B,West,Online,,124.0,51,14,48.81,90.37,3614.8,False,0.0,26.3,4.1
2025-07-01,SKU104,Protein Powder,Health,Vendor B,East,Online,19.0,101.0,70,9,49.68,111.64,2121.16,False,0.0,29.9,4.1
2025-08-15,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,32.0,200.0,79,12,24.6,52.01,1664.32,True,25.0,30.0,3.6
2025-08-12,SKU108,Sports Socks,Apparel,Vendor B,East,Online,60.0,169.0,64,3,56.21,111.36,6681.6,False,0.0,28.5,3.9
2025-12-03,SKU109,Gym Bag,Fitness,Vendor C,West,Online,20.0,212.0,45,12,73.66,161.49,3229.8,False,0.0,25.2,4.4
2025-08-19,SKU102,Running Shoes,Footwear,Vendor B,West,Online,64.0,205.0,51,14,48.81,90.37,5783.68,False,0.0,20.5,4.1
2025-01-29,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,53.0,107.0,42,8,28.05,51.04,2705.12,False,0.0,15.2,3.7
2025-08-03,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,35.0,225.0,59,3,85.64,143.16,5010.6,False,0.0,19.7,3.8
2025-11-11,SKU107,Baseball Cap,Accessories,Vendor A,South,Wholesale,77.0,104.0,74,13,46.67,72.31,5567.87,False,0.0,17.2,4.7
2025-07-12,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,40.0,143.0,79,12,24.6,52.01,2080.4,False,0.0,33.9,3.7
2025-02-26,SKU111,Water Bottle,Fitness,Vendor A,North,Online,16.0,260.0,79,12,24.6,52.01,832.16,False,0.0,19.2,3.5
2025-09-04,SKU106,Denim Jeans,Apparel,Vendor C,South,Wholesale,60.0,154.0,87,9,71.61,120.54,7232.4,False,0.0,9.4,4.8
2025-09-16,SKU105,Sunglasses,Accessories,Vendor A,North,Online,20.0,107.0,59,3,85.64,143.16,2863.2,False,0.0,29.8,4.5
2025-02-21,SKU109,Gym Bag,Fitness,Vendor C,West,Online,7.0,174.0,45,12,73.66,161.49,1130.43,False,0.0,47.5,4.5
2025-03-11,SKU109,Gym Bag,Fitness,Vendor C,West,Online,9.0,138.0,45,12,73.66,161.49,1453.41,False,0.0,18.3,3.7
2025-10-08,SKU108,Sports Socks,Apparel,Vendor B,East,Online,100.0,188.0,64,3,56.21,111.36,11136.0,True,23.0,21.9,3.5
2025-03-09,SKU111,Water Bottle,Fitness,Vendor A,North,Online,30.0,226.0,79,12,24.6,52.01,1560.3,False,0.0,25.9,4.0
2025-05-16,SKU111,Water Bottle,Fitness,Vendor A,North,Online,22.0,288.0,79,12,24.6,52.01,1144.22,False,0.0,37.2,3.9
2025-08-18,SKU110,Smart Watch,Electronics,Vendor D,North,Online,91.0,155.0,88,6,77.96,163.29,14859.39,False,0.0,29.0,4.5
2025-04-17,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,22.0,122.0,74,6,33.5,57.73,1270.06,True,39.0,13.3,3.3
2025-06-29,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,84.0,83.0,64,3,56.21,111.36,9354.24,False,0.0,15.4,4.0
2025-07-17,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,79.0,188.0,87,9,71.61,120.54,9522.66,False,0.0,26.3,3.9
2025-04-28,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,65.0,165.0,87,9,71.61,120.54,7835.1,False,0.0,17.4,4.1
2025-07-12,SKU110,Smart Watch,Electronics,Vendor D,North,Online,81.0,144.0,88,6,77.96,163.29,13226.49,False,0.0,32.3,4.3
2025-12-01,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,73.0,43.0,42,8,28.05,51.04,3725.92,False,0.0,32.8,4.4
2025-11-11,SKU108,Sports Socks,Apparel,Vendor B,East,Online,92.0,111.0,64,3,56.21,111.36,10245.12,False,0.0,40.4,4.9
2025-09-06,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,24.0,104.0,59,3,85.64,143.16,3435.84,False,0.0,13.1,3.3
2025-12-06,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,,253.0,74,6,33.5,57.73,2020.55,False,0.0,33.3,3.8
2025-02-26,SKU110,Smart Watch,Electronics,Vendor D,North,Online,49.0,110.0,88,6,77.96,163.29,8001.21,False,0.0,19.7,4.5
2025-08-10,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,84.0,248.0,87,9,71.61,120.54,10125.36,False,0.0,16.9,5.0
2025-09-27,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,76.0,198.0,42,8,28.05,51.04,3879.04,False,0.0,19.9,4.2
2025-09-28,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,11.0,238.0,45,12,73.66,161.49,1776.39,False,0.0,25.3,4.4
2025-05-17,SKU110,Smart Watch,Electronics,Vendor D,North,Online,86.0,100.0,88,6,77.96,163.29,14042.94,False,0.0,32.8,
2025-08-01,SKU108,Sports Socks,Apparel,Vendor B,East,Online,37.0,66.0,64,3,56.21,111.36,4120.32,False,0.0,17.4,3.6
2025-11-28,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,58.0,140.0,73,11,65.48,148.54,8615.32,False,0.0,32.9,4.8
2025-08-26,SKU107,Baseball Cap,Accessories,Vendor A,South,Wholesale,36.0,177.0,74,13,46.67,72.31,2603.16,False,0.0,14.1,4.3
2025-04-13,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,77.0,311.0,87,9,71.61,120.54,9281.58,False,0.0,34.3,3.4
2025-06-04,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,71.0,234.0,87,9,71.61,120.54,8558.34,False,0.0,34.5,4.2
2025-12-22,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,84.0,162.0,73,11,65.48,148.54,12477.36,False,0.0,20.5,4.8
2025-03-12,SKU104,Protein Powder,Health,Vendor B,East,Online,21.0,82.0,70,9,49.68,111.64,2344.44,False,0.0,36.3,4.6
2025-05-25,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,63.0,199.0,64,3,56.21,111.36,7015.68,False,0.0,20.7,3.2
2025-08-21,SKU110,Smart Watch,Electronics,Vendor D,North,Online,59.0,127.0,88,6,77.96,163.29,9634.11,False,0.0,29.0,4.6
2025-02-24,SKU108,Sports Socks,Apparel,Vendor B,East,Online,31.0,72.0,64,3,56.21,111.36,3452.16,False,0.0,31.0,3.0
2025-06-12,SKU109,Gym Bag,Fitness,Vendor C,West,Online,11.0,182.0,45,12,73.66,161.49,1776.39,False,0.0,23.4,3.6
2025-06-24,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,23.0,60.0,59,3,85.64,143.16,3292.68,False,0.0,30.9,5.0
2025-12-29,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,66.0,118.0,42,8,28.05,51.04,3368.64,False,0.0,40.3,3.8
2025-08-07,SKU105,Sunglasses,Accessories,Vendor A,North,Online,18.0,143.0,59,3,85.64,143.16,2576.88,False,0.0,20.3,4.5
2025-05-03,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,29.0,320.0,70,9,49.68,111.64,3237.56,False,0.0,27.0,5.0
2025-04-03,SKU109,Gym Bag,Fitness,Vendor C,West,Online,14.0,198.0,45,12,73.66,161.49,2260.86,True,36.0,25.4,4.5
2025-04-08,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,43.0,241.0,87,9,71.61,120.54,5183.22,False,0.0,26.5,4.5
2025-05-05,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,55.0,206.0,42,8,28.05,51.04,2807.2,False,0.0,29.5,3.9
2025-08-25,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,,159.0,74,6,33.5,57.73,1385.52,False,0.0,38.3,4.3
2025-01-04,SKU102,Running Shoes,Footwear,Vendor B,West,Online,43.0,110.0,51,14,48.81,90.37,3885.91,False,0.0,23.2,4.7
2025-08-20,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,19.0,83.0,79,12,24.6,52.01,988.19,False,0.0,12.5,4.3
2025-09-26,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,49.0,104.0,51,14,48.81,90.37,4428.13,False,0.0,31.0,4.1
2025-03-19,SKU111,Water Bottle,Fitness,Vendor A,North,Online,28.0,230.0,79,12,24.6,52.01,1456.28,False,0.0,25.7,4.2
2025-04-15,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,15.0,164.0,74,6,33.5,57.73,865.95,False,0.0,14.0,4.8
2025-08-29,SKU103,Yoga Mat,Fitness,Vendor C,East,Wholesale,43.0,99.0,42,8,28.05,51.04,2194.72,False,0.0,13.4,4.0
2025-01-27,SKU103,Yoga Mat,Fitness,Vendor C,East,Wholesale,30.0,184.0,42,8,28.05,51.04,1531.2,False,0.0,18.4,4.4
2025-01-17,SKU105,Sunglasses,Accessories,Vendor A,North,Online,16.0,143.0,59,3,85.64,143.16,2290.56,False,0.0,17.5,3.1
2025-10-25,SKU111,Water Bottle,Fitness,Vendor A,North,Wholesale,43.0,148.0,79,12,24.6,52.01,2236.43,False,0.0,29.4,4.5
2025-06-16,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,32.0,202.0,74,13,46.67,72.31,2313.92,False,0.0,28.3,3.7
2025-06-26,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,57.0,264.0,42,8,28.05,51.04,2909.28,False,0.0,21.7,3.9
2025-10-28,SKU105,Sunglasses,Accessories,Vendor A,North,Online,30.0,222.0,59,3,85.64,143.16,4294.8,True,16.0,16.1,4.4
2025-06-27,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,56.0,208.0,42,8,28.05,51.04,2858.24,False,0.0,29.4,4.7
2025-02-27,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,8.0,168.0,74,6,33.5,57.73,461.84,False,0.0,38.4,3.8
2025-11-22,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,48.0,197.0,79,12,24.6,52.01,2496.48,False,0.0,34.9,4.7
2025-05-04,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,80.0,156.0,51,14,48.81,90.37,7229.6,False,0.0,25.8,3.9
2025-04-24,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,57.0,129.0,74,13,46.67,72.31,4121.67,True,16.0,24.1,5.0
2025-02-22,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,17.0,139.0,70,9,49.68,111.64,1897.88,False,0.0,35.8,4.3
2025-06-02,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,48.0,167.0,42,8,28.05,51.04,2449.92,False,0.0,31.4,4.7
2025-12-20,SKU108,Sports Socks,Apparel,Vendor B,East,Wholesale,124.0,155.0,64,3,56.21,111.36,13808.64,False,0.0,22.1,3.4
2025-09-09,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,10.0,277.0,45,12,73.66,161.49,1614.9,False,0.0,26.3,4.1
2025-12-03,SKU102,Running Shoes,Footwear,Vendor B,West,Online,88.0,,51,14,48.81,90.37,7952.56,False,0.0,29.7,4.8
2025-12-15,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,98.0,286.0,87,9,71.61,120.54,11812.92,False,0.0,24.9,4.1
2025-02-02,SKU105,Sunglasses,Accessories,Vendor A,North,Online,24.0,215.0,59,3,85.64,143.16,3435.84,False,0.0,19.5,4.7
2025-07-29,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,71.0,148.0,51,14,48.81,90.37,6416.27,False,0.0,34.5,4.8
2025-03-28,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,72.0,177.0,87,9,71.61,120.54,8678.88,False,0.0,16.4,5.0
2025-04-16,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,11.0,223.0,45,12,73.66,161.49,1776.39,False,0.0,39.6,3.9
2025-07-01,SKU110,Smart Watch,Electronics,Vendor D,North,Online,56.0,93.0,88,6,77.96,163.29,9144.24,False,0.0,44.0,3.5
2025-05-29,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,21.0,189.0,59,3,85.64,143.16,3006.36,False,0.0,20.3,4.4
2025-07-14,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,22.0,139.0,74,6,33.5,57.73,1270.06,False,0.0,19.0,4.2
2025-04-14,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,69.0,68.0,64,3,56.21,111.36,7683.84,False,0.0,19.1,3.7
2025-06-13,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,84.0,164.0,42,8,28.05,51.04,4287.36,True,20.0,33.2,4.8
2025-08-09,SKU109,Gym Bag,Fitness,Vendor C,West,Online,13.0,66.0,45,12,73.66,161.49,2099.37,False,0.0,28.9,3.8
2025-01-22,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,36.0,154.0,74,13,46.67,72.31,2603.16,False,0.0,20.9,4.2
2025-10-16,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,38.0,238.0,64,3,56.21,111.36,4231.68,False,0.0,22.3,4.0
2025-08-14,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,13.0,89.0,74,6,33.5,57.73,750.49,False,0.0,25.3,4.2
2025-04-23,SKU110,Smart Watch,Electronics,Vendor D,North,Online,99.0,118.0,88,6,77.96,163.29,16165.71,True,15.0,16.4,3.9
2025-03-14,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,54.0,194.0,42,8,28.05,51.04,2756.16,False,0.0,21.0,4.6
2025-07-11,SKU105,Sunglasses,Accessories,Vendor A,North,Online,13.0,202.0,59,3,85.64,143.16,1861.08,False,0.0,17.9,4.9
2025-12-17,SKU105,Sunglasses,Accessories,Vendor A,North,Online,33.0,246.0,59,3,85.64,143.16,4724.28,False,0.0,9.5,4.2
2025-03-03,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,18.0,81.0,74,6,33.5,57.73,1039.14,False,0.0,15.8,3.6
2025-03-28,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,61.0,183.0,74,13,46.67,72.31,4410.91,False,0.0,24.9,5.0
2025-12-19,SKU104,Protein Powder,Health,Vendor B,East,Online,29.0,147.0,70,9,49.68,111.64,3237.56,False,0.0,18.3,4.5
2025-08-29,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,61.0,166.0,74,13,46.67,72.31,4410.91,False,0.0,32.0,4.3
2025-07-14,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,57.0,91.0,73,11,65.48,148.54,8466.78,False,0.0,37.0,4.6
2025-04-09,SKU104,Protein Powder,Health,Vendor B,East,Online,24.0,198.0,70,9,49.68,111.64,2679.36,False,0.0,21.8,4.9
2025-03-04,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,64.0,123.0,87,9,71.61,120.54,7714.56,True,28.0,9.2,4.1
2025-01-17,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,25.0,297.0,79,12,24.6,52.01,1300.25,False,0.0,23.2,3.4
2025-06-03,SKU112,Hoodie,Apparel,Vendor B,South,Online,31.0,118.0,73,11,65.48,148.54,4604.74,False,0.0,34.8,3.7
2025-08-29,SKU104,Protein Powder,Health,Vendor B,East,Online,20.0,184.0,70,9,49.68,111.64,2232.8,False,0.0,22.2,4.0
2025-05-08,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,50.0,68.0,51,14,48.81,90.37,4518.5,False,0.0,23.2,4.6
2025-02-20,SKU111,Water Bottle,Fitness,Vendor A,North,Online,32.0,126.0,79,12,24.6,52.01,1664.32,True,24.0,31.7,3.7
2025-08-30,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,84.0,218.0,87,9,71.61,120.54,10125.36,False,0.0,20.6,4.2
2025-12-21,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,42.0,214.0,70,9,49.68,111.64,4688.88,False,0.0,15.8,4.8
2025-02-01,SKU104,Protein Powder,Health,Vendor B,East,Online,19.0,181.0,70,9,49.68,111.64,2121.16,False,0.0,23.0,3.9
2025-12-14,SKU102,Running Shoes,Footwear,Vendor B,West,Online,127.0,74.0,51,14,48.81,90.37,11476.99,False,0.0,23.3,4.8
2025-01-07,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,4.0,136.0,45,12,73.66,161.49,645.96,False,0.0,25.9,4.7
2025-05-07,SKU106,Denim Jeans,Apparel,Vendor C,South,Wholesale,76.0,236.0,87,9,71.61,120.54,9161.04,False,0.0,19.9,4.3
2025-04-30,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,19.0,108.0,79,12,24.6,52.01,988.19,False,0.0,42.6,3.6
2025-08-31,SKU105,Sunglasses,Accessories,Vendor A,North,Online,36.0,239.0,59,3,85.64,143.16,5153.76,False,0.0,28.4,4.0
2025-06-08,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,,202.0,79,12,24.6,52.01,2028.39,False,0.0,17.7,4.2
2025-05-28,SKU105,Sunglasses,Accessories,Vendor A,North,Wholesale,20.0,210.0,59,3,85.64,143.16,2863.2,False,0.0,10.9,4.5
2025-09-11,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,15.0,85.0,70,9,49.68,111.64,1674.6,False,0.0,37.5,3.5
2025-01-14,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,33.0,190.0,64,3,56.21,111.36,3674.88,False,0.0,29.6,4.5
2025-09-30,SKU104,Protein Powder,Health,Vendor B,East,Online,15.0,150.0,70,9,49.68,111.64,1674.6,False,0.0,27.9,4.2
2025-12-11,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,,79.0,51,14,48.81,90.37,8223.67,False,0.0,20.8,4.7
2025-04-19,SKU109,Gym Bag,Fitness,Vendor C,West,Wholesale,15.0,183.0,45,12,73.66,161.49,2422.35,False,0.0,22.3,5.0
2025-01-27,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,30.0,131.0,73,11,65.48,148.54,4456.2,False,0.0,15.3,4.4
2025-11-08,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,102.0,174.0,42,8,28.05,51.04,5206.08,False,0.0,31.8,4.6
2025-08-16,SKU104,Protein Powder,Health,Vendor B,East,Online,30.0,176.0,70,9,49.68,111.64,3349.2,False,0.0,26.7,4.2
2025-01-21,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,33.0,162.0,64,3,56.21,111.36,3674.88,False,0.0,35.4,4.2
2025-04-26,SKU102,Running Shoes,Footwear,Vendor B,West,Online,132.0,82.0,51,14,48.81,90.37,11928.84,True,33.0,25.2,4.6
2025-10-20,SKU109,Gym Bag,Fitness,Vendor C,West,Online,10.0,219.0,45,12,73.66,161.49,1614.9,False,0.0,29.3,5.0
2025-10-17,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,75.0,149.0,87,9,71.61,120.54,9040.5,False,0.0,21.3,4.2
2025-09-07,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,132.0,140.0,87,9,71.61,120.54,15911.28,True,29.0,28.8,3.8
2025-11-20,SKU110,Smart Watch,Electronics,Vendor D,North,Online,99.0,182.0,88,6,77.96,163.29,16165.71,False,0.0,25.9,4.1
2025-04-17,SKU111,Water Bottle,Fitness,Vendor A,North,Online,24.0,179.0,79,12,24.6,52.01,1248.24,False,0.0,16.4,4.6
2025-01-30,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,,116.0,59,3,85.64,143.16,2433.72,False,0.0,26.7,4.8
2025-11-13,SKU108,Sports Socks,Apparel,Vendor B,East,Online,90.0,145.0,64,3,56.21,111.36,10022.4,False,0.0,26.8,4.9
2025-04-02,SKU102,Running Shoes,Footwear,Vendor B,West,Online,67.0,160.0,51,14,48.81,90.37,6054.79,False,0.0,26.4,3.7
2025-12-29,SKU108,Sports Socks,Apparel,Vendor B,East,Online,92.0,299.0,64,3,56.21,111.36,10245.12,False,0.0,17.7,4.5
2025-10-16,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,42.0,74.0,42,8,28.05,51.04,2143.68,False,0.0,27.2,4.0
2025-05-12,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,40.0,112.0,42,8,28.05,51.04,2041.6,False,0.0,11.7,3.5
2025-08-31,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,100.0,118.0,87,9,71.61,120.54,12054.0,False,0.0,17.1,4.6
2025-03-06,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,91.0,311.0,74,13,46.67,72.31,6580.21,True,20.0,21.7,5.0
2025-01-30,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,33.0,74.0,42,8,28.05,51.04,1684.32,False,0.0,30.6,4.2
2025-05-22,SKU104,Protein Powder,Health,Vendor B,East,Online,27.0,119.0,70,9,49.68,111.64,3014.28,False,0.0,24.7,4.6
2025-09-12,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,17.0,239.0,45,12,73.66,161.49,2745.33,True,14.0,28.7,3.6
2025-10-22,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,75.0,205.0,87,9,71.61,120.54,9040.5,False,0.0,28.1,5.0
2025-05-01,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,44.0,302.0,74,13,46.67,72.31,3181.64,False,0.0,21.0,4.3
2025-03-10,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,57.0,159.0,42,8,28.05,51.04,2909.28,False,0.0,30.2,4.3
2025-01-05,SKU110,Smart Watch,Electronics,Vendor D,North,Online,53.0,205.0,88,6,77.96,163.29,8654.37,False,0.0,18.0,3.5
2025-11-17,SKU102,Running Shoes,Footwear,Vendor B,West,Online,81.0,263.0,51,14,48.81,90.37,7319.97,False,0.0,32.4,4.2
2025-08-15,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,40.0,113.0,74,13,46.67,72.31,2892.4,False,0.0,39.1,3.5
2025-09-02,SKU104,Protein Powder,Health,Vendor B,East,Online,16.0,302.0,70,9,49.68,111.64,1786.24,False,0.0,35.2,5.0
2025-01-29,SKU105,Sunglasses,Accessories,Vendor A,North,Online,17.0,133.0,59,3,85.64,143.16,2433.72,True,38.0,12.7,4.7
2025-11-29,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,89.0,228.0,74,13,46.67,72.31,6435.59,False,0.0,30.0,3.5
2025-09-08,SKU108,Sports Socks,Apparel,Vendor B,East,Online,57.0,191.0,64,3,56.21,111.36,6347.52,False,0.0,27.2,4.9
2025-09-13,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,88.0,163.0,87,9,71.61,120.54,10607.52,False,0.0,29.5,4.7
2025-03-12,SKU110,Smart Watch,Electronics,Vendor D,North,Online,72.0,265.0,88,6,77.96,163.29,11756.88,False,0.0,47.7,5.0
2025-06-17,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,,147.0,74,13,46.67,72.31,3977.05,False,0.0,25.5,4.8
2025-03-31,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,72.0,247.0,87,9,71.61,120.54,8678.88,False,0.0,23.7,4.7
2025-06-25,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,92.0,221.0,88,6,77.96,163.29,15022.68,True,27.0,37.3,3.8
2025-02-25,SKU108,Sports Socks,Apparel,Vendor B,East,Online,40.0,298.0,64,3,56.21,111.36,4454.4,False,0.0,8.6,4.9
2025-05-26,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,27.0,117.0,74,6,33.5,57.73,1558.71,False,0.0,30.1,4.3
2025-03-12,SKU111,Water Bottle,Fitness,Vendor A,North,Online,18.0,158.0,79,12,24.6,52.01,936.18,False,0.0,30.6,3.5
2025-07-20,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,64.0,153.0,64,3,56.21,111.36,7127.04,False,0.0,32.3,4.3
2025-10-29,SKU108,Sports Socks,Apparel,Vendor B,East,Online,58.0,277.0,64,3,56.21,111.36,6458.88,False,0.0,19.0,3.4
2025-01-24,SKU110,Smart Watch,Electronics,Vendor D,North,Online,37.0,91.0,88,6,77.96,163.29,6041.73,False,0.0,21.9,4.3
2025-06-13,SKU108,Sports Socks,Apparel,Vendor B,East,Online,45.0,170.0,64,3,56.21,111.36,5011.2,False,0.0,25.7,4.0
2025-11-18,SKU104,Protein Powder,Health,Vendor B,East,Online,32.0,178.0,70,9,49.68,111.64,3572.48,False,0.0,30.4,4.6
2025-03-27,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,51.0,244.0,74,13,46.67,72.31,3687.81,False,0.0,12.7,3.9
2025-05-01,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,17.0,74.0,74,6,33.5,57.73,981.41,False,0.0,38.2,4.6
2025-09-11,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,17.0,248.0,59,3,85.64,143.16,2433.72,False,0.0,43.3,3.8
2025-07-09,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,32.0,215.0,79,12,24.6,52.01,1664.32,False,0.0,27.6,4.4
2025-03-30,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,89.0,108.0,73,11,65.48,148.54,13220.06,True,12.0,24.6,4.2
2025-03-20,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,41.0,114.0,73,11,65.48,148.54,6090.14,False,0.0,31.9,3.9
2025-06-23,SKU102,Running Shoes,Footwear,Vendor B,West,Online,67.0,302.0,51,14,48.81,90.37,6054.79,False,0.0,17.6,4.4
2025-06-01,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,89.0,121.0,51,14,48.81,90.37,8042.93,False,0.0,21.7,4.4
2025-10-31,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,51.0,237.0,42,8,28.05,51.04,2603.04,False,0.0,24.3,4.3
2025-05-21,SKU109,Gym Bag,Fitness,Vendor C,West,Online,22.0,246.0,45,12,73.66,161.49,3552.78,True,30.0,15.7,3.8
2025-08-01,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,34.0,268.0,42,8,28.05,51.04,1735.36,False,0.0,34.3,4.3
2025-04-18,SKU110,Smart Watch,Electronics,Vendor D,North,Wholesale,80.0,221.0,88,6,77.96,163.29,13063.2,False,0.0,20.2,4.2
2025-11-14,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,89.0,313.0,74,13,46.67,72.31,6435.59,False,0.0,26.5,4.6
2025-03-02,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,70.0,87.0,74,13,46.67,72.31,5061.7,False,0.0,20.8,3.7
2025-06-18,SKU108,Sports Socks,Apparel,Vendor B,East,Online,61.0,71.0,64,3,56.21,111.36,6792.96,False,0.0,27.5,4.4
